"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Object.toString""|""file:///usr/lib/jvm/java-1.8.0-openjdk-1.8.0.412.b08-1.el7_9.x86_64/jre/lib/rt.jar/java/lang/Object.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/enum/Enum.java","624","19","624","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Comparable<>.compareTo""|""file:///usr/lib/jvm/java-1.8.0-openjdk-1.8.0.412.b08-1.el7_9.x86_64/jre/lib/rt.jar/java/lang/Comparable.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/enum/Enum.java","584","16","584","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Object.hashCode""|""file:///usr/lib/jvm/java-1.8.0-openjdk-1.8.0.412.b08-1.el7_9.x86_64/jre/lib/rt.jar/java/lang/Object.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/enum/Enum.java","564","22","564","29"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Object.equals""|""file:///usr/lib/jvm/java-1.8.0-openjdk-1.8.0.412.b08-1.el7_9.x86_64/jre/lib/rt.jar/java/lang/Object.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/enum/Enum.java","540","26","540","31"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Enum.toString""|""relative:///src/java/org/apache/commons/lang/enum/Enum.java:624:19:624:26""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/enum/ValuedEnum.java","189","19","189","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Enum.compareTo""|""relative:///src/java/org/apache/commons/lang/enum/Enum.java:584:16:584:24""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/enum/ValuedEnum.java","178","16","178","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Object.toString""|""file:///usr/lib/jvm/java-1.8.0-openjdk-1.8.0.412.b08-1.el7_9.x86_64/jre/lib/rt.jar/java/lang/Object.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/CharRange.java","216","19","216","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Object.hashCode""|""file:///usr/lib/jvm/java-1.8.0-openjdk-1.8.0.412.b08-1.el7_9.x86_64/jre/lib/rt.jar/java/lang/Object.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/CharRange.java","207","16","207","23"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Object.equals""|""file:///usr/lib/jvm/java-1.8.0-openjdk-1.8.0.412.b08-1.el7_9.x86_64/jre/lib/rt.jar/java/lang/Object.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/CharRange.java","191","20","191","25"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Object.toString""|""file:///usr/lib/jvm/java-1.8.0-openjdk-1.8.0.412.b08-1.el7_9.x86_64/jre/lib/rt.jar/java/lang/Object.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/CharSet.java","279","19","279","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Object.hashCode""|""file:///usr/lib/jvm/java-1.8.0-openjdk-1.8.0.412.b08-1.el7_9.x86_64/jre/lib/rt.jar/java/lang/Object.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/CharSet.java","270","16","270","23"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Object.equals""|""file:///usr/lib/jvm/java-1.8.0-openjdk-1.8.0.412.b08-1.el7_9.x86_64/jre/lib/rt.jar/java/lang/Object.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/CharSet.java","253","20","253","25"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EntityMap.value""|""relative:///src/java/org/apache/commons/lang/Entities.java:416:13:416:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/Entities.java","608","20","608","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EntityMap.name""|""relative:///src/java/org/apache/commons/lang/Entities.java:408:16:408:19""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/Entities.java","596","23","596","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EntityMap.add""|""relative:///src/java/org/apache/commons/lang/Entities.java:400:14:400:16""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/Entities.java","569","21","569","23"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""ArrayEntityMap.name""|""relative:///src/java/org/apache/commons/lang/Entities.java:596:23:596:26""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/Entities.java","683","23","683","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""ArrayEntityMap.add""|""relative:///src/java/org/apache/commons/lang/Entities.java:569:21:569:23""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/Entities.java","666","21","666","23"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""PrimitiveEntityMap.name""|""relative:///src/java/org/apache/commons/lang/Entities.java:434:23:434:26""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/Entities.java","509","23","509","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EntityMap.value""|""relative:///src/java/org/apache/commons/lang/Entities.java:416:13:416:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/Entities.java","473","20","473","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EntityMap.name""|""relative:///src/java/org/apache/commons/lang/Entities.java:408:16:408:19""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/Entities.java","466","23","466","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EntityMap.add""|""relative:///src/java/org/apache/commons/lang/Entities.java:400:14:400:16""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/Entities.java","458","21","458","23"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EntityMap.value""|""relative:///src/java/org/apache/commons/lang/Entities.java:416:13:416:17""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/Entities.java","441","20","441","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EntityMap.name""|""relative:///src/java/org/apache/commons/lang/Entities.java:408:16:408:19""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/Entities.java","434","23","434","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EntityMap.add""|""relative:///src/java/org/apache/commons/lang/Entities.java:400:14:400:16""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/Entities.java","426","21","426","23"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Nestable.printPartialStackTrace""|""relative:///src/java/org/apache/commons/lang/exception/Nestable.java:176:17:176:38""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/lang/NotImplementedException.java","291","23","291","44"
