"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""MappingVisitor.visit""|""relative:///src/com/google/debugging/sourcemap/SourceMapGeneratorV1.java:500:10:500:14""]]; it is advisable to add an Override annotation.","/src/com/google/debugging/sourcemap/SourceMapGeneratorV1.java","400","17","400","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""SourceMapGenerator.appendTo""|""relative:///src/com/google/debugging/sourcemap/SourceMapGenerator.java:40:8:40:15""]]; it is advisable to add an Override annotation.","/src/com/google/debugging/sourcemap/SourceMapGeneratorV1.java","302","15","302","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""SourceMapGenerator.reset""|""relative:///src/com/google/debugging/sourcemap/SourceMapGenerator.java:46:8:46:12""]]; it is advisable to add an Override annotation.","/src/com/google/debugging/sourcemap/SourceMapGeneratorV1.java","288","15","288","19"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""SourceMapGenerator.setStartingPosition""|""relative:///src/com/google/debugging/sourcemap/SourceMapGenerator.java:83:8:83:26""]]; it is advisable to add an Override annotation.","/src/com/google/debugging/sourcemap/SourceMapGeneratorV1.java","279","15","279","33"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""SourceMapGenerator.setWrapperPrefix""|""relative:///src/com/google/debugging/sourcemap/SourceMapGenerator.java:71:8:71:23""]]; it is advisable to add an Override annotation.","/src/com/google/debugging/sourcemap/SourceMapGeneratorV1.java","252","15","252","30"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""SourceMapGenerator.addMapping""|""relative:///src/com/google/debugging/sourcemap/SourceMapGenerator.java:60:8:60:17""]]; it is advisable to add an Override annotation.","/src/com/google/debugging/sourcemap/SourceMapGeneratorV1.java","180","15","180","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""MappingVisitor.visit""|""relative:///src/com/google/debugging/sourcemap/SourceMapGeneratorV2.java:702:10:702:14""]]; it is advisable to add an Override annotation.","/src/com/google/debugging/sourcemap/SourceMapGeneratorV2.java","499","17","499","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""SourceMapGenerator.appendTo""|""relative:///src/com/google/debugging/sourcemap/SourceMapGenerator.java:40:8:40:15""]]; it is advisable to add an Override annotation.","/src/com/google/debugging/sourcemap/SourceMapGeneratorV2.java","279","15","279","22"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""SourceMapGenerator.addMapping""|""relative:///src/com/google/debugging/sourcemap/SourceMapGenerator.java:60:8:60:17""]]; it is advisable to add an Override annotation.","/src/com/google/debugging/sourcemap/SourceMapGeneratorV2.java","159","15","159","24"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""SourceMapGenerator.setStartingPosition""|""relative:///src/com/google/debugging/sourcemap/SourceMapGenerator.java:83:8:83:26""]]; it is advisable to add an Override annotation.","/src/com/google/debugging/sourcemap/SourceMapGeneratorV2.java","148","15","148","33"
